,favorite_count,replies_count,retweet_count,tweet,tweet_created,tweet_created_at,tweet_id,type,unmetric_engagement_score,url,company,channel
50,5,0,2,"Find out from our panel how cloud and network synergy can empower B2B, leading businesses up the highway to a better future: https://t.co/Yx07heim6Q #",27/02/2018,27/02/2018 05:49,9.68438E+17,proactive,25,http://www.twitter.com/Huawei/status/968438052145303553,Huawei,Twitter
51,0,0,0,"RT @HuaweiNetworks: At #MWC18, #Huawei launched the Intent-Driven Network solution to deliver networks driven by business logic and service…",27/02/2018,27/02/2018 04:55,9.68424E+17,retweet,0,http://www.twitter.com/Huawei/status/968424461744726016,Huawei,Twitter
52,63,0,15,Need a hand? Huawei’s Cloud Robotic arm can definitely lend you a hand: https://t.co/Yx07heim6Q #MWC18 #InnovationCity https://t.co/yDIiUzwgdY,26/02/2018,26/02/2018 19:00,9.68275E+17,proactive,213,http://www.twitter.com/Huawei/status/968274524528668672,Huawei,Twitter
53,224,5,31,"#MWC18 is off to a flying start! Don't miss #Huawei's innovations in 5G, AI, VR & more this week: https://t.co/raNyMZvhbt https://t.co/vKUfEeaxsR",26/02/2018,26/02/2018 18:15,9.68263E+17,proactive,559,http://www.twitter.com/Huawei/status/968263402987671555,Huawei,Twitter
54,68,3,41,Not everyone has internet as a basic right. See how #Huawei works with industry & govt partners to change this: https://t.co/BOgXTkrp4A #MWC18 https:/,26/02/2018,26/02/2018 09:41,9.68134E+17,proactive,493,http://www.twitter.com/Huawei/status/968134035842174976,Huawei,Twitter
55,87,4,22,Sleek. Light. Powerful. Huawei Consumer Business Group launches the MateBook X Pro and MediaPad M5 Series. Which piques your interest? https://t.co/vf,26/02/2018,26/02/2018 09:26,9.6813E+17,proactive,327,http://www.twitter.com/Huawei/status/968130041912717312,Huawei,Twitter
56,0,0,1,Two game-changing launches at one revolutionary event. Huawei Consumer Business Group unveils the MateBook X Pro and MediaPad M5 series today. Find ou,26/02/2018,26/02/2018 09:24,9.6813E+17,proactive,10,http://www.twitter.com/Huawei/status/968129641490894849,Huawei,Twitter
57,2847,38,395,"At #MWC18, Huawei reveals how being a ‘rich soil’ will help partners and businesses build roads to a better future: https://t.co/loGD9daFLS https://t.",26/02/2018,26/02/2018 09:06,9.68125E+17,proactive,6987,http://www.twitter.com/Huawei/status/968125242773266432,Huawei,Twitter
58,0,0,0,"RT @HuaweiWireless: LTE surpasses traditional individual voice and data towards full-service capabilities, and brings new growth to busines…",26/02/2018,26/02/2018 08:14,9.68112E+17,retweet,0,http://www.twitter.com/Huawei/status/968111966664495106,Huawei,Twitter
59,1401,10,171,"In the race to be digitally transformed, what would be the right course to take operationally? Our experts have insights to lead business towards the ",26/02/2018,26/02/2018 07:28,9.681E+17,proactive,3161,http://www.twitter.com/Huawei/status/968100444038926336,Huawei,Twitter
60,835,8,108,"Video powers new growth. This is not just true for industries, but for individuals and homes as well. What does this road to a better future look like",26/02/2018,26/02/2018 07:24,9.68099E+17,proactive,1955,http://www.twitter.com/Huawei/status/968099458474012673,Huawei,Twitter
61,9,0,4,"What’s the path to unlocking new economic value? Huawei's Corporate Senior VP & Director of the Board, Chen Lifang, and other esteemed industry expert",26/02/2018,26/02/2018 07:22,9.68099E+17,proactive,49,http://www.twitter.com/Huawei/status/968098990913916928,Huawei,Twitter
62,2289,33,363,5G is here and now at the MWC. Industry experts join Huawei to unveil more insights about this transformational road to a better future: https://t.co/,26/02/2018,26/02/2018 07:11,9.68096E+17,proactive,6084,http://www.twitter.com/Huawei/status/968096160035557377,Huawei,Twitter
63,32,1,7,Not everyone has internet as a basic right. See how #Huawei works with industry & govt partners to change this: https://t.co/BOgXTkrp4A #MWC18 https:/,26/02/2018,26/02/2018 05:42,9.68074E+17,proactive,107,http://www.twitter.com/Huawei/status/968073849937022977,Huawei,Twitter
64,35,0,7,What are Huawei and HKT up to? Find out how they are paving the way to a better future. https://t.co/EKRMUQqmMV https://t.co/Q4WvgQEcky,26/02/2018,26/02/2018 05:36,9.68072E+17,proactive,105,http://www.twitter.com/Huawei/status/968072153156464640,Huawei,Twitter
65,46,0,16,Here are a couple of reasons why #5G is a game changer. Watch this space for the full interview with @gsacom President Joe Barrett: https://t.co/Yx07h,26/02/2018,26/02/2018 04:54,9.68062E+17,proactive,206,http://www.twitter.com/Huawei/status/968061715668750336,Huawei,Twitter
66,2161,25,240,GSMA’s 2018 award for outstanding contribution to the mobile industry goes to...: https://t.co/33MmKOQw95 #MWC18 https://t.co/WVictnmQyO,26/02/2018,26/02/2018 04:01,9.68048E+17,proactive,4686,http://www.twitter.com/Huawei/status/968048330138898432,Huawei,Twitter
67,0,0,0,"RT @HuaweiNetworks: Network security is a major concern for enterprises. At #MWC18, #Huawei respond with #IDN. https://t.co/fAzi9rGRzz",26/02/2018,26/02/2018 02:32,9.68026E+17,retweet,0,http://www.twitter.com/Huawei/status/968026002264870912,Huawei,Twitter
68,2001,50,387,"Huawei sets the tone on 5G’s real potential at the MWC. Join Ryan Ding, Executive Director of the Board & President, Huawei, on the road to a better f",25/02/2018,25/02/2018 18:18,9.67902E+17,proactive,6121,http://www.twitter.com/Huawei/status/967901664597413890,Huawei,Twitter
69,15,1,8,"Huawei sets the tone on 5G’s real potential at the MWC. Join Ryan Ding, Executive Director of the Board & President, Huawei, on the road to a better f",25/02/2018,25/02/2018 17:12,9.67885E+17,proactive,100,http://www.twitter.com/Huawei/status/967884917395869697,Huawei,Twitter
70,1368,12,159,"What’s the path to unlocking new economic value? Huawei's Corporate Senior VP & Director of the Board, Chen Lifang, and other esteemed industry expert",25/02/2018,25/02/2018 16:51,9.6788E+17,proactive,3018,http://www.twitter.com/Huawei/status/967879837242273792,Huawei,Twitter
71,53,1,13,"Every great company needs a great talent management strategy. Huang Weiwei, Huawei's Senior Management Consultant reveals all. #Huawei #MWC18 https://",25/02/2018,25/02/2018 16:30,9.67874E+17,proactive,188,http://www.twitter.com/Huawei/status/967874448975106050,Huawei,Twitter
72,100,3,26,Huawei presents roads to a better future. Join us as we kick off a whole new digital transformation experience at the W Hotel. Welcome to #HuaweiDXF h,25/02/2018,25/02/2018 10:20,9.67781E+17,proactive,375,http://www.twitter.com/Huawei/status/967781366669733890,Huawei,Twitter
73,35,0,9,"With the #MWC18 upon us, @vernonxt shares his views on disruption and trends that will satisfy skeptics. And, how will Huawei again raise the transfor",25/02/2018,25/02/2018 09:05,9.67763E+17,proactive,125,http://www.twitter.com/Huawei/status/967762567253889024,Huawei,Twitter
74,0,0,1,"With the #MWC18 upon us, @vernonxt shares his views on disruption and trends that will satisfy skeptics. And, how will Huawei again raise the transfor",25/02/2018,25/02/2018 09:05,9.67762E+17,proactive,10,http://www.twitter.com/Huawei/status/967762375607713793,Huawei,Twitter
75,0,0,0,"RT @MarshaCollier: How will #Digital Shape the Future?

 All things connecting
 All things Intelligent
 All things sensing

Joy Tan Pres…",25/02/2018,25/02/2018 08:24,9.67752E+17,retweet,0,http://www.twitter.com/Huawei/status/967752242567766016,Huawei,Twitter
76,98,1,31,Digital Transformation is only possible with your participation. See you at #MWC18 #HuaweiDXF https://t.co/Yx07hezWYo https://t.co/Eu1YX1oQp6,25/02/2018,25/02/2018 06:14,9.67719E+17,proactive,413,http://www.twitter.com/Huawei/status/967719473447763969,Huawei,Twitter
77,1103,17,185,What opportunities can the right mobile video strategy unlock for #telcos? Find out in our whitepaper: https://t.co/s5QqY4FNYy https://t.co/7DqEFRZBFh,25/02/2018,25/02/2018 04:00,9.67686E+17,proactive,3038,http://www.twitter.com/Huawei/status/967685618867232768,Huawei,Twitter
78,1269,15,164,What are the winning strategies for making video services a core growth engine? Find out with our whitepaper: https://t.co/2MyE0htDog https://t.co/jrm,25/02/2018,25/02/2018 03:00,9.67671E+17,proactive,2984,http://www.twitter.com/Huawei/status/967670525022515200,Huawei,Twitter
79,61,3,18,"How will Huawei’s #IoT solutions enable us to work and live smart? Read on https://t.co/DXlEeO3ftm to find out the how, what, when, where and who will",24/02/2018,24/02/2018 16:34,9.67513E+17,proactive,256,http://www.twitter.com/Huawei/status/967513073094455296,Huawei,Twitter
80,49,0,18,"In 2025, there will be 35bn IoT Telco connections, generating $400bn in revenue reports @Ronald_vanLoon. Find out other IoT key insights he captured a",24/02/2018,24/02/2018 16:15,9.67508E+17,proactive,229,http://www.twitter.com/Huawei/status/967508271107137538,Huawei,Twitter
81,45,1,16,"How can Telcos grasp the opportunities that abound with the rise of IoT? Industry expert @Ronald_vanLoon talks progress, growth and many more: https:/",24/02/2018,24/02/2018 06:09,9.67356E+17,proactive,210,http://www.twitter.com/Huawei/status/967355902574694400,Huawei,Twitter
82,0,0,0,RT @FixedHuawei: .@VodafoneGroup and Huawei have completed #microwave tests for #5G #backhaul. Learn more: https://t.co/GL3PzdJ3aG #MWC18 h…,24/02/2018,24/02/2018 04:37,9.67333E+17,retweet,0,http://www.twitter.com/Huawei/status/967332687634681856,Huawei,Twitter
83,2235,28,321,The votes are in for our recent poll on the most interested #MWC18 subject by Huawei. The winner is “5G Is Now” with 65% giving Huawei the thumbs up. ,24/02/2018,24/02/2018 04:20,9.67328E+17,proactive,5585,http://www.twitter.com/Huawei/status/967328438070796288,Huawei,Twitter
84,33,0,10,2 days till we touchdown at #MWC18 with key knowledge from both industry heavyweights and inspirational new innovators. https://t.co/Yx07heim6Q https:,24/02/2018,24/02/2018 03:58,9.67323E+17,proactive,133,http://www.twitter.com/Huawei/status/967322906450677760,Huawei,Twitter
85,9,0,5,2 days til we touchdown at #MWC18 with key knowledge from both industry heavyweights and inspirational new innovators. https://t.co/Yx07hezWYo https:/,24/02/2018,24/02/2018 03:51,9.67321E+17,proactive,59,http://www.twitter.com/Huawei/status/967320979943731200,Huawei,Twitter
86,37,0,12,#Huawei’s IoT solutions solve the pain points that limit smart home tech adoption. See how we’ve helped operators all over the world offer #SmartLife ,24/02/2018,24/02/2018 03:22,9.67314E+17,proactive,157,http://www.twitter.com/Huawei/status/967313746438819841,Huawei,Twitter
87,67,2,26,"From lighting the streets to bringing an entire city to life, what are Huawei and Schréder up to in Belgium? Find out here https://t.co/tCrxQ3Z6iQ htt",24/02/2018,24/02/2018 02:22,9.67299E+17,proactive,337,http://www.twitter.com/Huawei/status/967298734689316864,Huawei,Twitter
88,30,1,11,"From lighting the streets to bringing an entire city to life, what are Huawei and @SchneiderElec up to in Belgium? Find out here https://t.co/7Og8FNOh",23/02/2018,23/02/2018 15:57,9.67141E+17,proactive,145,http://www.twitter.com/Huawei/status/967141350175948800,Huawei,Twitter
89,0,0,0,"RT @profkevincurran: My interview with Peter Zhou, Chief Marketing Officer, @HuaweiWireless Network Product Line on the future of 5G.
I als…",23/02/2018,23/02/2018 14:20,9.67117E+17,retweet,0,http://www.twitter.com/Huawei/status/967117065097285632,Huawei,Twitter
90,74,0,19,What are the premium user experiences that video can offer to power new growth for operators? Only one way to find out: https://t.co/CjbPr1tvoK https:,23/02/2018,23/02/2018 12:56,9.67096E+17,proactive,264,http://www.twitter.com/Huawei/status/967095808809201664,Huawei,Twitter
91,91,4,25,Just 3 days left until #MWC18. Here's a sneak peek at what we'll be showcasing in Barcelona: https://t.co/Yx07hezWYo https://t.co/cziI8Wg7G5,23/02/2018,23/02/2018 04:45,9.66972E+17,proactive,361,http://www.twitter.com/Huawei/status/966972183107874816,Huawei,Twitter
92,0,0,0,"RT @HuaweiNetworks: Building a network that responds quickly to customers is a major challenge for enterprises. For this, #Huawei will be r…",23/02/2018,23/02/2018 02:28,9.66938E+17,retweet,0,http://www.twitter.com/Huawei/status/966937860648599552,Huawei,Twitter
93,90,3,33,"#Huawei’s Mobile IoT solutions empower urban planning for the 3.0 era of Smart Cities, where all city services can be interconnected and data-driven. ",22/02/2018,22/02/2018 10:27,9.66696E+17,proactive,435,http://www.twitter.com/Huawei/status/966695987027763200,Huawei,Twitter
94,82,1,23,Only 4 days until #MWC18. Are you ready 4 a better connected future? See what we're envisioning: https://t.co/Yx07hezWYo https://t.co/KopIIv8JYf,22/02/2018,22/02/2018 04:45,9.6661E+17,proactive,317,http://www.twitter.com/Huawei/status/966609781405331457,Huawei,Twitter
95,40,2,13,"Huawei’s SD-WAN uCPE AR650 took home another industry award, the @iFDESIGNAWARD. Discover how thinking out of the box led Huawei to this top prize: ht",22/02/2018,22/02/2018 03:42,9.66594E+17,proactive,180,http://www.twitter.com/Huawei/status/966594103046582272,Huawei,Twitter
96,52,1,12,"The next industrial revolution is upon us, and Asia is spearheading the way. What can the world expect from Huawei? John Lord, Chairman of Huawei Aust",22/02/2018,22/02/2018 01:55,9.66567E+17,proactive,177,http://www.twitter.com/Huawei/status/966567013429555200,Huawei,Twitter
97,70,0,18,"5 days until #MWC18, where together we will travel down the five ROADS to a Better Future. Get prepared: https://t.co/Yx07hezWYo https://t.co/KR7BQ7f7",21/02/2018,21/02/2018 04:45,9.66247E+17,proactive,250,http://www.twitter.com/Huawei/status/966247393397153792,Huawei,Twitter
98,85,5,18,Find out why Huawei’s #FusionCube is magic for @Gartner_inc. https://t.co/meDcy2KxhZ #Hyperconverged https://t.co/QA2tug5NT0,20/02/2018,20/02/2018 04:45,9.65885E+17,proactive,290,http://www.twitter.com/Huawei/status/965885005787361280,Huawei,Twitter
99,74,1,12,Find out what industry influencers thought of #Huawei’s plans for #MWC18 https://t.co/Yx07hezWYo @Ronald_vanLoon @IanMCalvert @mikeflache https://t.co,19/02/2018,19/02/2018 04:45,9.65523E+17,proactive,199,http://www.twitter.com/Huawei/status/965522624896888832,Huawei,Twitter
100,2,1,0,@MarshaCollier @craigbrownphd Looking forward to meeting you at #mwc18,16/02/2018,16/02/2018 11:06,9.64532E+17,reply,7,http://www.twitter.com/Huawei/status/964531513038688258,Huawei,Twitter
101,113,13,34,Huawei's OTN fronthaul solution passes China Telecom's 5G test in an industry first. https://t.co/Q5BWqjkHeS https://t.co/BRml5b68k5,16/02/2018,16/02/2018 07:00,9.64469E+17,proactive,518,http://www.twitter.com/Huawei/status/964469436987031552,Huawei,Twitter
102,49,2,11,"With Huawei #CloudAIR, @airtelindia doubled its 4G LTE network coverage and boosted traffic by 65% across India. Find out how: https://t.co/bQC7NcmKJ8",16/02/2018,16/02/2018 04:45,9.64435E+17,proactive,169,http://www.twitter.com/Huawei/status/964435450864664576,Huawei,Twitter
103,66,4,18,Find out what industry influencers thought of #Huawei’s plans for #MWC18 https://t.co/Yx07hezWYo @VictoriaTaylUK @EliseQuevedo @adamsconsulting https:,16/02/2018,16/02/2018 02:00,9.64394E+17,proactive,266,http://www.twitter.com/Huawei/status/964394036688637957,Huawei,Twitter
104,100,6,41,Woof! Looking forward to a wonder-filled Year of the Dog in 2018 #HuaweiVoice https://t.co/baBep4Q8Jm https://t.co/MYOWqHELFi,15/02/2018,15/02/2018 04:48,9.64074E+17,proactive,540,http://www.twitter.com/Huawei/status/964073988136644609,Huawei,Twitter
105,0,0,0,Woof! Looking forward to a wonder-filled Year of the Dog in 2018 #HuaweiVoice https://t.co/baBep4Q8Jm https://t.co/lewvOVXrMj,15/02/2018,15/02/2018 04:45,9.64073E+17,proactive,0,http://www.twitter.com/Huawei/status/964073072591425536,Huawei,Twitter
106,0,0,0,RT @Huawei_ME: The world’s 1st Tier III certified Modular #DataCentre Complex successfully completed by @DubaiAirports & #Huawei. Delivered…,15/02/2018,15/02/2018 02:32,9.6404E+17,retweet,0,http://www.twitter.com/Huawei/status/964039617560432640,Huawei,Twitter
107,4767,255,922,"At #MWC18, Huawei will be talking about how to transform the future: https://t.co/jvBsyDY2th. What are you most interested in? Vote now!",15/02/2018,15/02/2018 01:46,9.64028E+17,proactive,15262,http://www.twitter.com/Huawei/status/964028058117160960,Huawei,Twitter
108,38,3,12,"Big data could be a massive help for the safety needs of cities. @UNHABITAT’s Christine Musisi @cmusisi2, shared how at #Huawei’s event for World Urba",14/02/2018,14/02/2018 07:00,9.63745E+17,proactive,173,http://www.twitter.com/Huawei/status/963744659108278274,Huawei,Twitter
